15782	169559	1.0	1337075984	28637
15782	23646	1.0	1337076036	28637
15782	7646	1.0	1337076168	28637
15782	97235	1.0	1337078208	28637
15782	2715	1.0	1337078381	28637
15782	159018	1.0	1337079437	28637
15782	4191	1.0	1337079525	28637
16273	140871	1.0	1340799240	29785
16273	103111	1.0	1340799489	29785
16273	21678	1.0	1340800570	29785
16273	3906	1.0	1340800894	29785
16273	4686	1.0	1340800970	29785
16273	8674	1.0	1340801073	29785
16273	253476	1.0	1340801517	29785
16273	649186	1.0	1340801766	29785
16273	8186	1.0	1340802087	29785
16291	24871	1.0	1355224728	29791
16291	90536	1.0	1355225682	29791
16291	221473	1.0	1355233148	29791
16291	174521	1.0	1355236028	29791
16319	15620	1.0	1368961809	29806
16319	3407115	1.0	1368966752	29806
16319	178643	1.0	1368974392	29806
16319	4670	1.0	1368978431	29806
16431	5748	1.0	1336473444	30058
16431	411580	1.0	1336485433	30058
16431	7646	1.0	1336490999	30058
16431	293588	1.0	1336491052	30058
16431	24414	1.0	1336500551	30058
16431	8349	1.0	1336516021	30058
17114	4244	1.0	1354971819	31212
17114	417083	1.0	1354975582	31212
17114	8349	1.0	1354977655	31212
17114	6433	1.0	1354985307	31212
17358	167260	1.0	1341668402	31747
17358	2715	1.0	1341691215	31747
17358	2715	1.0	1341706066	31747
17358	233025	1.0	1341731780	31747
17387	82659	1.0	1338457577	31802
17387	4244	1.0	1338482832	31802
17387	93137	1.0	1338484451	31802
17387	4191	1.0	1338485739	31802
17395	3761	1.0	1362860964	31808
17395	294146	1.0	1362861042	31808
17395	13941	1.0	1362861315	31808
17395	4670	1.0	1362862288	31808
18989	551050	1.0	1354563645	35954
18989	186611	1.0	1354564877	35954
18989	157761	1.0	1354574609	35954
18989	2715	1.0	1354598719	35954
19187	172310	1.0	1369583264	36265
19187	112341	1.0	1369585114	36265
19187	332969	1.0	1369588944	36265
19187	299815	1.0	1369595403	36265
19842	101747	1.0	1333969193	36937
19842	169732	1.0	1333972329	36937
19842	93137	1.0	1333989459	36937
19842	100179	1.0	1333989640	36937
19842	4191	1.0	1333993637	36937
20189	27282	1.0	1337198066	37430
20189	109841	1.0	1337203999	37430
20189	255488	1.0	1337211929	37430
20189	702026	1.0	1337223007	37430
20467	1730237	1.0	1342518447	38189
20467	9419	1.0	1342521612	38189
20467	975038	1.0	1342535274	38189
20467	14627	1.0	1342539297	38189
20467	4191	1.0	1342548219	38189
22779	4244	1.0	1336557248	40841
22779	82258	1.0	1336558489	40841
22779	76741	1.0	1336559179	40841
22779	327167	1.0	1336566314	40841
25203	21678	1.0	1335199354	42730
25203	3906	1.0	1335201472	42730
25203	2163	1.0	1335204019	42730
25203	8186	1.0	1335208898	42730
25203	95013	1.0	1335215136	42730
28212	424	1.0	1341504658	44475
28212	1464767	1.0	1341507837	44475
28212	780550	1.0	1341510656	44475
28212	157366	1.0	1341513505	44475
28212	123516	1.0	1341515850	44475
28212	111231	1.0	1341516524	44475
28352	875746	1.0	1336067001	44554
28352	7662	1.0	1336067194	44554
28352	875828	1.0	1336067320	44554
28352	177941	1.0	1336085903	44554
28352	177941	1.0	1336085982	44554
28352	140514	1.0	1336086139	44554
28352	14282	1.0	1336088685	44554
28352	50601	1.0	1336095497	44554
28352	144779	1.0	1336095621	44554
28352	14627	1.0	1336102103	44554
28352	16200	1.0	1336102190	44554
28528	34111	1.0	1374662634	44650
28528	24414	1.0	1374670021	44650
28528	34034	1.0	1374673180	44650
28528	152795	1.0	1374677068	44650
29258	381619	1.0	1345383237	44824
29258	34111	1.0	1345395165	44824
29258	13941	1.0	1345401798	44824
29258	443854	1.0	1345406997	44824
31623	730950	1.0	1353930017	45203
31623	101229	1.0	1353933889	45203
31623	133618	1.0	1353935845	45203
31623	704367	1.0	1353938727	45203
31623	21433	1.0	1353940019	45203
31623	238861	1.0	1353944775	45203
31623	11262	1.0	1353945057	45203
31623	112234	1.0	1353946886	45203
32654	12915	1.0	1336316337	45403
32654	23646	1.0	1336317203	45403
32654	7646	1.0	1336318004	45403
32654	98316	1.0	1336321064	45403
32654	9986	1.0	1336327689	45403
32654	16798	1.0	1336330334	45403
32654	159018	1.0	1336330619	45403
32654	4191	1.0	1336330811	45403
32654	84322	1.0	1336331257	45403
32654	107796	1.0	1336331474	45403
34509	1451663	1.0	1374948008	45731
34509	95013	1.0	1374954871	45731
34509	95013	1.0	1374960957	45731
34509	361383	1.0	1374965966	45731
37569	210660	1.0	1341654077	46949
37569	21279	1.0	1341654205	46949
37569	14627	1.0	1341654479	46949
37569	329008	1.0	1341655059	46949
37569	222007	1.0	1341655222	46949
37569	6433	1.0	1341657708	46949
37569	410175	1.0	1341657834	46949
37569	649186	1.0	1341659233	46949
37569	172798	1.0	1341666526	46949
37569	21279	1.0	1341671408	46949
39362	765631	1.0	1335507567	48383
39362	4670	1.0	1335507750	48383
39362	105873	1.0	1335507856	48383
39362	1546	1.0	1335509161	48383
39362	211214	1.0	1335509804	48383
39362	1401	1.0	1335531993	48383
39362	666428	1.0	1335532083	48383
39362	2163	1.0	1335532391	48383
39362	86053	1.0	1335532531	48383
39362	616814	1.0	1335534074	48383
39362	83082	1.0	1335534288	48383
39362	82722	1.0	1335534421	48383
39362	21279	1.0	1335535586	48383
39362	334509	1.0	1335535958	48383
39362	218468	1.0	1335536159	48383
39362	6589	1.0	1335562099	48383
39362	28947	1.0	1335562391	48383
39362	99218	1.0	1335566701	48383
41067	107176	1.0	1360791584	50204
41067	8349	1.0	1360791827	50204
41067	4191	1.0	1360819510	50204
41067	16798	1.0	1360819899	50204
42293	1189061	1.0	1369296467	51231
42293	3761	1.0	1369304170	51231
42293	34111	1.0	1369304191	51231
42293	480027	1.0	1369310151	51231
42293	172818	1.0	1369310262	51231
43399	902949	1.0	1341667156	52234
43399	1308056	1.0	1341667263	52234
43399	478511	1.0	1341667672	52234
43399	20782	1.0	1341667765	52234
43399	1401	1.0	1341668408	52234
43399	202866	1.0	1341668510	52234
43768	118337	1.0	1339158892	52430
43768	369650	1.0	1339158904	52430
43768	3761	1.0	1339158943	52430
43768	1322821	1.0	1339168442	52430
45078	3117	1.0	1338802818	54617
45078	8349	1.0	1338829710	54617
45078	5748	1.0	1338831494	54617
45078	928837	1.0	1338834748	54617
45078	97235	1.0	1338839696	54617
46443	14627	1.0	1377365102	56355
46443	4244	1.0	1377366516	56355
46443	168224	1.0	1377388936	56355
46443	98478	1.0	1377390652	56355
48101	1053474	1.0	1368426309	58207
48101	320854	1.0	1368432015	58207
48101	154338	1.0	1368453943	58207
48101	107796	1.0	1368471384	58207
48101	483089	1.0	1368474795	58207
48152	424	1.0	1335187636	58213
48152	405276	1.0	1335196810	58213
48152	7713	1.0	1335196835	58213
48152	39309	1.0	1335209501	58213
48152	140514	1.0	1335221698	58213
48152	653769	1.0	1335227846	58213
49060	113132	1.0	1336130890	59007
49060	449052	1.0	1336134378	59007
49060	424	1.0	1336134802	59007
49060	148487	1.0	1336145320	59007
49060	8413	1.0	1336146126	59007
49060	152795	1.0	1336148451	59007
49060	24414	1.0	1336149043	59007
49060	24414	1.0	1336149043	59007
49060	902887	1.0	1336155779	59007
49060	140871	1.0	1336156278	59007
49060	21678	1.0	1336157004	59007
49060	7646	1.0	1336163440	59007
49060	42953	1.0	1336173524	59007
49060	186331	1.0	1336185448	59007
49156	812379	1.0	1355832735	59035
49156	2074180	1.0	1355845725	59035
49156	361383	1.0	1355845838	59035
49156	1263941	1.0	1355859580	59035
49156	339261	1.0	1355882641	59035
49156	2715	1.0	1355908087	59035
49637	424	1.0	1342180874	59779
49637	2163	1.0	1342197416	59779
49637	8349	1.0	1342216057	59779
49637	15906	1.0	1342216103	59779
49637	213082	1.0	1342222060	59779
50743	398219	1.0	1355563708	61574
50743	337765	1.0	1355570916	61574
50743	2487674	1.0	1355587172	61574
50743	875068	1.0	1355599507	61574
50949	8413	1.0	1360520950	62150
50949	8349	1.0	1360520968	62150
50949	1333058	1.0	1360528636	62150
50949	2834318	1.0	1360532496	62150
50949	4191	1.0	1360534613	62150
51252	157004	1.0	1335885449	62720
51252	105920	1.0	1335893436	62720
51252	414845	1.0	1335911384	62720
51252	41805	1.0	1335923156	62720
51501	16696	1.0	1338202377	63010
51501	293580	1.0	1338203583	63010
51501	8349	1.0	1338204205	63010
51501	387863	1.0	1338204685	63010
51501	845796	1.0	1338205911	63010
51501	988689	1.0	1338206700	63010
51834	6433	1.0	1335286402	63569
51834	21678	1.0	1335289046	63569
51834	412651	1.0	1335289103	63569
51834	10426	1.0	1335296580	63569
51834	4244	1.0	1335297143	63569
51834	220555	1.0	1335297236	63569
52896	286525	1.0	1339421349	65542
52896	1452059	1.0	1339423250	65542
52896	245764	1.0	1339441050	65542
52896	1452059	1.0	1339449890	65542
53139	213082	1.0	1341664685	66281
53139	1640983	1.0	1341664873	66281
53139	7511	1.0	1341665298	66281
53139	24414	1.0	1341665315	66281
53139	459788	1.0	1341668726	66281
53139	838880	1.0	1341682034	66281
53139	102501	1.0	1341682445	66281
53139	1505206	1.0	1341691807	66281
53714	21678	1.0	1364471148	68249
53714	418888	1.0	1364472607	68249
53714	3093280	1.0	1364476279	68249
53714	4191	1.0	1364497579	68249
53847	21678	1.0	1335884131	68703
53847	703557	1.0	1335886848	68703
53847	10862	1.0	1335892983	68703
53847	10889	1.0	1335895035	68703
53847	619424	1.0	1335895236	68703
53847	333532	1.0	1335897672	68703
53918	875124	1.0	1355695283	68748
53918	2356581	1.0	1355697940	68748
53918	21678	1.0	1355698377	68748
53918	408051	1.0	1355700334	68748
54055	12915	1.0	1379152061	69344
54055	448603	1.0	1379179148	69344
54055	12915	1.0	1379180908	69344
54055	3662681	1.0	1379180947	69344
54055	3152411	1.0	1379182696	69344
54055	3152411	1.0	1379188213	69344
56508	2180701	1.0	1357405538	70686
56508	331631	1.0	1357405565	70686
56508	1039218	1.0	1357408849	70686
56508	221446	1.0	1357414192	70686
56936	4670	1.0	1337360247	70828
56936	169559	1.0	1337376021	70828
56936	8349	1.0	1337378081	70828
56936	224645	1.0	1337384847	70828
58422	147710	1.0	1358774429	71926
58422	8349	1.0	1358784588	71926
58422	118337	1.0	1358785513	71926
58422	106008	1.0	1358792100	71926
58422	2373334	1.0	1358800343	71926
59888	876938	1.0	1369999338	72968
59888	1103318	1.0	1370003229	72968
59888	3313218	1.0	1370006409	72968
59888	1439888	1.0	1370009655	72968
60303	23498	1.0	1357226186	73636
60303	4191	1.0	1357240017	73636
60303	1071906	1.0	1357240086	73636
60303	899240	1.0	1357246406	73636
60303	1071906	1.0	1357246533	73636
60303	4191	1.0	1357253502	73636
60777	8349	1.0	1342181738	74109
60777	3761	1.0	1342185850	74109
60777	2163	1.0	1342186643	74109
60777	166193	1.0	1342189202	74109
60777	23646	1.0	1342206743	74109
60777	10862	1.0	1342209780	74109
60777	909499	1.0	1342229675	74109
60777	167260	1.0	1342238517	74109
61173	444489	1.0	1337086754	74769
61173	2163	1.0	1337091232	74769
61173	13941	1.0	1337092064	74769
61173	3761	1.0	1337097688	74769
61173	112184	1.0	1337112810	74769
61173	8349	1.0	1337118287	74769
61254	372179	1.0	1368450006	74807
61254	414530	1.0	1368476781	74807
61254	109841	1.0	1368480814	74807
61254	109841	1.0	1368481192	74807
62507	398323	1.0	1342055302	75879
62507	457802	1.0	1342068590	75879
62507	398323	1.0	1342092873	75879
62507	75874	1.0	1342108285	75879
62507	425956	1.0	1342128855	75879
62507	8674	1.0	1342129931	75879
62507	85384	1.0	1342136675	75879
62507	419414	1.0	1342142127	75879
62507	5748	1.0	1342144479	75879
62507	369295	1.0	1342152476	75879
62507	169446	1.0	1342153647	75879
62507	993545	1.0	1342181478	75879
62507	177068	1.0	1342187016	75879
62507	398323	1.0	1342192954	75879
62507	398323	1.0	1342193149	75879
62507	503082	1.0	1342195540	75879
62507	4244	1.0	1342204206	75879
62507	19418	1.0	1342207017	75879
62507	424	1.0	1342209741	75879
62507	424	1.0	1342210559	75879
62507	293588	1.0	1342213328	75879
62507	84907	1.0	1342216027	75879
62507	118337	1.0	1342217680	75879
62507	4191	1.0	1342220777	75879
63752	2163	1.0	1359705434	76497
63752	19385	1.0	1359706777	76497
63752	135548	1.0	1359706782	76497
63752	528	1.0	1359724391	76497
64779	286219	1.0	1341744938	77207
64779	3761	1.0	1341749828	77207
64779	207338	1.0	1341750694	77207
64779	118337	1.0	1341753946	77207
65371	424	1.0	1341584874	78232
65371	1627169	1.0	1341585582	78232
65371	836594	1.0	1341585711	78232
65371	1617970	1.0	1341613231	78232
66047	92095	1.0	1335919746	79034
66047	23260	1.0	1335921013	79034
66047	425956	1.0	1335922380	79034
66047	836368	1.0	1335922817	79034
66047	396213	1.0	1335923979	79034
66047	145469	1.0	1335924521	79034
66517	556329	1.0	1334789985	79756
66517	556467	1.0	1334790355	79756
66517	380572	1.0	1334790664	79756
66517	316058	1.0	1334791434	79756
66517	556906	1.0	1334791514	79756
66517	556933	1.0	1334791589	79756
66730	152337	1.0	1336480709	80152
66730	9894	1.0	1336483183	80152
66730	581313	1.0	1336488201	80152
66730	374593	1.0	1336493112	80152
66730	199486	1.0	1336500297	80152
67020	16696	1.0	1333973619	80725
67020	152901	1.0	1333974152	80725
67020	208660	1.0	1333974487	80725
67020	218462	1.0	1333989183	80725
67254	130471	1.0	1368085464	81402
67254	14627	1.0	1368086120	81402
67254	1562247	1.0	1368112185	81402
67254	4191	1.0	1368121852	81402
68003	414077	1.0	1347702861	82341
68003	325830	1.0	1347704711	82341
68003	221979	1.0	1347717117	82341
68003	21433	1.0	1347717386	82341
68003	221473	1.0	1347718777	82341
68003	151654	1.0	1347725241	82341
68003	164181	1.0	1347747727	82341
68012	26403	1.0	1338199055	82345
68012	203518	1.0	1338199071	82345
68012	359274	1.0	1338203618	82345
68012	241140	1.0	1338208569	82345
68050	706205	1.0	1370423887	82357
68050	780550	1.0	1370427994	82357
68050	325830	1.0	1370439630	82357
68050	34034	1.0	1370445994	82357
68052	222547	1.0	1338291681	82360
68052	34111	1.0	1338305743	82360
68052	164028	1.0	1338312651	82360
68052	31304	1.0	1338317566	82360
68862	7646	1.0	1336467752	84040
68862	968209	1.0	1336477856	84040
68862	8349	1.0	1336485655	84040
68862	369860	1.0	1336486827	84040
68862	4191	1.0	1336496482	84040
68904	118337	1.0	1378055777	84197
68904	165248	1.0	1378056358	84197
68904	22467	1.0	1378062377	84197
68904	32486	1.0	1378070672	84197
68904	145840	1.0	1378075614	84197
69484	15357	1.0	1363258826	85368
69484	364398	1.0	1363259899	85368
69484	1238	1.0	1363278148	85368
69484	1546	1.0	1363281823	85368
69675	4191	1.0	1336080326	85541
69675	10426	1.0	1336082627	85541
69675	158060	1.0	1336099460	85541
69675	4191	1.0	1336106836	85541
71288	286054	1.0	1355213956	88241
71288	330465	1.0	1355219891	88241
71288	7414	1.0	1355232111	88241
71288	369136	1.0	1355235463	88241
71417	7646	1.0	1358506513	88484
71417	169732	1.0	1358514182	88484
71417	93137	1.0	1358522740	88484
71417	4191	1.0	1358523042	88484
71700	15357	1.0	1362650110	88825
71700	167260	1.0	1362662102	88825
71700	79353	1.0	1362669579	88825
71700	1684054	1.0	1362680190	88825
71700	1113393	1.0	1362700641	88825
71700	101747	1.0	1362700684	88825
71700	101747	1.0	1362726198	88825
71700	372234	1.0	1362728296	88825
73562	14627	1.0	1361772548	90972
73562	2715	1.0	1361775395	90972
73562	320634	1.0	1361775418	90972
73562	121071	1.0	1361775443	90972
78315	247996	1.0	1351769863	92521
78315	136012	1.0	1351798513	92521
78315	2130246	1.0	1351806961	92521
78315	1505752	1.0	1351812128	92521
78511	448220	1.0	1366368944	92687
78511	102501	1.0	1366373867	92687
78511	105639	1.0	1366381962	92687
78511	4244	1.0	1366394666	92687
79513	213726	1.0	1368266182	93707
79513	2088281	1.0	1368274078	93707
79513	4191	1.0	1368293668	93707
79513	159018	1.0	1368293713	93707
79789	17162	1.0	1337002718	93944
79789	7646	1.0	1337009934	93944
79789	142532	1.0	1337014248	93944
79789	901643	1.0	1337014297	93944
79789	2715	1.0	1337020003	93944
79927	461025	1.0	1359053642	94148
79927	751820	1.0	1359073281	94148
79927	486850	1.0	1359074227	94148
79927	486850	1.0	1359074749	94148
80469	369136	1.0	1334249384	94857
80469	369644	1.0	1334250633	94857
80469	11908	1.0	1334252565	94857
80469	528	1.0	1334253600	94857
80469	8358	1.0	1334254509	94857
80469	173485	1.0	1334278180	94857
80469	381938	1.0	1334279129	94857
80789	371348	1.0	1334404389	95530
80789	443099	1.0	1334407302	95530
80789	371348	1.0	1334411022	95530
80789	256715	1.0	1334427741	95530
80789	9725	1.0	1334432675	95530
82339	153097	1.0	1334831784	96970
82339	4670	1.0	1334844831	96970
82339	448555	1.0	1334849018	96970
82339	336030	1.0	1334865897	96970
82700	530465	1.0	1336502513	97312
82700	696575	1.0	1336506393	97312
82700	975580	1.0	1336507646	97312
82700	696575	1.0	1336508696	97312
83390	222547	1.0	1342186370	98013
83390	3906	1.0	1342186464	98013
83390	939824	1.0	1342193134	98013
83390	140871	1.0	1342196820	98013
83390	140871	1.0	1342199760	98013
83390	24871	1.0	1342203915	98013
83390	2163	1.0	1342208872	98013
85679	8349	1.0	1354907842	100884
85679	10426	1.0	1354909349	100884
85679	528	1.0	1354924435	100884
85679	8413	1.0	1354926930	100884
85918	3906	1.0	1355846962	101355
85918	21678	1.0	1355847066	101355
85918	7646	1.0	1355867266	101355
85918	177013	1.0	1355868763	101355
86603	151654	1.0	1351337231	101794
86603	21678	1.0	1351346047	101794
86603	237659	1.0	1351350148	101794
86603	242402	1.0	1351361093	101794
87975	4244	1.0	1349962137	102045
87975	3268	1.0	1349963459	102045
87975	75874	1.0	1349964725	102045
87975	4244	1.0	1349987079	102045
88538	291636	1.0	1334211610	102153
88538	138942	1.0	1334212869	102153
88538	296076	1.0	1334217892	102153
88538	8349	1.0	1334218277	102153
88538	357835	1.0	1334218567	102153
88538	170486	1.0	1334219206	102153
88538	297967	1.0	1334220777	102153
88538	292991	1.0	1334224863	102153
88538	365402	1.0	1334240801	102153
88538	199486	1.0	1334244457	102153
88977	459781	1.0	1337246773	102242
88977	329889	1.0	1337246807	102242
88977	1146120	1.0	1337260325	102242
88977	551755	1.0	1337261711	102242
90096	365625	1.0	1335614646	103523
90096	23831	1.0	1335619333	103523
90096	135775	1.0	1335642659	103523
90096	3906	1.0	1335644051	103523
90096	517759	1.0	1335645340	103523
90096	167260	1.0	1335645398	103523
90096	417832	1.0	1335650474	103523
90096	750964	1.0	1335651096	103523
90126	337765	1.0	1345214652	103530
90126	455936	1.0	1345218268	103530
90126	8674	1.0	1345224594	103530
90126	674860	1.0	1345238920	103530
90126	4244	1.0	1345248590	103530
90300	6433	1.0	1371556342	103940
90300	921624	1.0	1371559279	103940
90300	8186	1.0	1371560115	103940
90300	221245	1.0	1371563811	103940
90300	417083	1.0	1371566344	103940
90300	4244	1.0	1371572017	103940
90300	845825	1.0	1371574952	103940
90300	62142	1.0	1371576155	103940
90300	62142	1.0	1371576523	103940
90300	873790	1.0	1371599616	103940
91257	9517	1.0	1370617103	106062
91257	505927	1.0	1370618493	106062
91257	217187	1.0	1370619741	106062
91257	546620	1.0	1370621904	106062
91257	299409	1.0	1370624099	106062
91257	210437	1.0	1370624904	106062
91257	223401	1.0	1370625238	106062
92817	1088146	1.0	1356174184	106580
92817	173130	1.0	1356181569	106580
92817	180537	1.0	1356190928	106580
92817	1106646	1.0	1356204287	106580
93716	4670	1.0	1363083227	107502
93716	10426	1.0	1363083552	107502
93716	748416	1.0	1363090171	107502
93716	97313	1.0	1363091111	107502
93716	4244	1.0	1363092176	107502
93716	10426	1.0	1363093822	107502
93716	8358	1.0	1363093960	107502
93716	4670	1.0	1363094253	107502
93947	424	1.0	1337609687	107845
93947	402860	1.0	1337610299	107845
93947	405276	1.0	1337611847	107845
93947	66848	1.0	1337614295	107845
93947	2715	1.0	1337631862	107845
93991	288706	1.0	1341759246	107851
93991	4191	1.0	1341761219	107851
93991	1522498	1.0	1341770074	107851
93991	24414	1.0	1341771552	107851
93991	91844	1.0	1341782067	107851
93991	426371	1.0	1341789382	107851
93991	124834	1.0	1341791808	107851
94399	8349	1.0	1336840967	108151
94399	10422	1.0	1336846478	108151
94399	5748	1.0	1336854758	108151
94399	21678	1.0	1336859320	108151
94412	5397	1.0	1339584627	108167
94412	704673	1.0	1339590258	108167
94412	391983	1.0	1339592261	108167
94412	406710	1.0	1339592422	108167
94532	1645875	1.0	1344667540	108549
94532	4191	1.0	1344669868	108549
94532	16798	1.0	1344669893	108549
94532	903920	1.0	1344669994	108549
94552	844123	1.0	1354560183	108593
94552	21678	1.0	1354571363	108593
94552	2356581	1.0	1354571407	108593
94552	819284	1.0	1354572165	108593
94799	4244	1.0	1336913900	108810
94799	419908	1.0	1336935153	108810
94799	164028	1.0	1336937590	108810
94799	34111	1.0	1336938196	108810
94799	180102	1.0	1336949160	108810
94799	178696	1.0	1336950524	108810
97915	4191	1.0	1365681185	111555
97915	732856	1.0	1365687220	111555
97915	109832	1.0	1365688886	111555
97915	107796	1.0	1365709742	111555
97978	1690640	1.0	1351248288	111667
97978	528	1.0	1351250597	111667
97978	1931377	1.0	1351277293	111667
97978	28861	1.0	1351279246	111667
98385	155640	1.0	1334909748	111992
98385	134730	1.0	1334909788	111992
98385	210795	1.0	1334910249	111992
98385	6433	1.0	1334912204	111992
98385	21678	1.0	1334912505	111992
98385	4670	1.0	1334913444	111992
98385	16798	1.0	1334919998	111992
98813	431130	1.0	1341710720	112075
98813	162045	1.0	1341715739	112075
98813	224933	1.0	1341715865	112075
98813	95013	1.0	1341716313	112075
98813	296555	1.0	1341716537	112075
98813	380914	1.0	1341716853	112075
98813	185347	1.0	1341718012	112075
98813	105639	1.0	1341718715	112075
98813	17162	1.0	1341718777	112075
98813	7030	1.0	1341719497	112075
98813	12117	1.0	1341720141	112075
98813	102337	1.0	1341720308	112075
98813	528423	1.0	1341720540	112075
